round,avg. scores
0,25.905126074320002
1,26.468703787160006
2,27.039958442370004
3,26.901896369765005
4,26.907467216575004
5,27.091836078140005
6,27.10528624280501
7,27.185447536700007
8,27.140681066980004
9,27.077593681545004
10,27.16156120040001
11,27.232493800625008
12,27.174811167410006
13,27.214641420585007
14,27.240071643940006
15,27.239180435865013
16,27.287741029585003
17,27.234214056000003
18,27.333547559095006
19,27.22760677893001
20,27.25664475861
21,27.207193511455007
22,27.214369352825003
23,27.19555520538001
24,27.320543176420006
25,27.168788318355006
26,27.20378036758001
27,27.162467238255005
28,27.262277288935007
29,27.324800248440006
30,27.303355458290007
31,27.232429082030006
32,27.199533598700008
33,27.26939553730001
34,27.361411670455006
35,27.31027250783501
36,27.404358193525002
37,27.181418686255007
38,27.29751870942501
39,27.322230086955
40,27.296240212910003
41,27.31387520203001
42,27.420685382885004
43,27.244377799930003
44,27.373315387455012
45,27.284866959915007
46,27.37587981330001
47,27.376137073625006
48,27.43092999736001
49,27.538372684330007
50,27.260946047435006
51,27.378168006005005
52,27.378443932705004
53,27.375674530005007
54,27.343527244980002
55,27.244900191640006
56,27.273800257280005
57,27.346180015785006
58,27.332136648490007
59,27.336444002105004
60,27.272601544935007
61,27.256441712835006
62,27.297052514835002
63,27.304527623010006
64,27.402979716285007
65,27.325918295490006
66,27.251609483890007
67,27.318659079115008
68,27.289712272250007
69,27.32240615414501
70,27.234570333775007
71,27.355802867425002
72,27.333455501355008
73,27.407031013840008
74,27.29763488620501
75,27.40435749773501
76,27.341859831405003
77,27.272057238205008
78,27.39996856108001
79,27.32785188981501
80,27.359331495090004
81,27.417538255155005
82,27.350605471785002
83,27.35131438960001
84,27.289313940525005
85,27.245314108700008
86,27.28265698967001
87,27.335577946460006
88,27.33275787377001
89,27.252584129130003
90,27.386451939290005
91,27.40539799477501
92,27.28684873140501
93,27.27658127295001
94,27.351386612535002
95,27.347015902080006
96,27.436584958465005
97,27.34582020175001
98,27.243423241760006
99,27.386808702910002
100,27.563038422290003
101,27.445162424090007
102,27.329186205325005
103,27.401391401335008
104,27.459992261750006
105,27.439216683460007
106,27.468818789645006
107,27.394337352575008
108,27.29966020148001
109,27.399194382905012
110,27.30938089322001
111,27.426490098655005
112,27.432905754170008
113,27.361118349095012
114,27.40855001744501
115,27.366662363570004
116,27.366671216280007
117,27.382358946840007
118,27.446507352695004
119,27.36205076015001
120,27.409817678980005
121,27.291123687680006
122,27.36990086513501
123,27.349709650010006
124,27.463823570570007
125,27.303043630925004
126,27.473112054735008
127,27.413520360110006
128,27.326728498285007
129,27.48848135106501
130,27.51229365951001
131,27.39588907175001
132,27.455719002130007
133,27.320471929705008
134,27.573634234010008
135,27.461394059510006
136,27.485391881405008
137,27.416656864650008
138,27.392019112215007
139,27.396265591170003
140,27.35674208240501
141,27.382213858720007
142,27.412186792630006
143,27.41155103203501
144,27.47682397907001
145,27.415753089530007
146,27.393346900060003
147,27.313140387695007
148,27.44359020259501
149,27.41822220147501
150,27.415204884585005
151,27.388542365915004
152,27.483761798490008
153,27.39271454741
154,27.435038752590003
155,27.43575722239001
156,27.358406655820005
157,27.380726633350008
158,27.423955111550008
159,27.336592243910008
160,27.47125751141001
161,27.42543553483501
162,27.463861171195003
163,27.436827841970008
164,27.493286689860007
165,27.408711535725008
166,27.467507171780007
167,27.532115550555005
168,27.350368528365003
169,27.40887009837001
170,27.501191577920007
171,27.483049477345002
172,27.458804354395006
173,27.464747222990006
174,27.50226507436501
175,27.32314631720501
176,27.453613843685012
177,27.347946054105005
178,27.413038946545008
179,27.484175812440004
180,27.349332569565
181,27.33332073449501
182,27.443795426060007
183,27.437086734150007
184,27.51383771896
185,27.435654420165008
186,27.410602704515014
187,27.487653151490008
188,27.290283187155005
189,27.452881511155006
190,27.411153480920007
191,27.525414467765007
192,27.546237352395007
193,27.492722811310006
194,27.47579490373501
195,27.344589085115008
196,27.392909045005005
197,27.30791004289501
198,27.43519471271501
199,27.49878019930501
