round,avg. scores
0,14.15108169803906
1,14.579152743566405
2,14.81698472035156
3,15.200835038667966
4,15.497968394121092
5,15.805198505375
6,15.859756787339839
7,15.914035517499997
8,15.917732175367183
9,15.915301136828123
10,15.961245784074217
11,16.026485582624996
12,15.998029037968745
13,16.01556312524219
14,15.956561005019529
15,16.05121666023828
16,15.96647535289453
17,16.11226292541406
18,15.985372084855465
19,16.09994504451172
20,16.056008834003904
21,15.98636626102343
22,16.03989348085156
23,15.969313340078122
24,16.10930125040625
25,16.068771630753904
26,16.160745506640627
27,16.162087022058593
28,16.09049330690234
29,16.26910693005078
30,16.152341120835935
31,16.192198071546873
32,16.154686763742184
33,16.182967709800778
34,16.193916036355468
35,16.246244728124996
36,16.242251959527344
37,16.23754949820703
38,16.08661188322656
39,16.165945442882812
40,16.108910475285153
41,16.110111701812496
42,16.145479365972655
43,16.12559030130078
44,16.151014824847657
45,16.174480585875
46,16.151389112667964
47,16.175355791960932
48,16.172075635230467
49,16.21361119336328
50,16.216657269058594
51,16.255632859988282
52,16.155875018578122
53,16.23084178563281
54,16.23354380796875
55,16.228954673328126
56,16.289947239042966
57,16.31311542592578
58,16.27314808058984
59,16.32958125654297
60,16.25165239479687
61,16.295516907335937
62,16.257453760757812
63,16.270829615238277
64,16.281725172808592
65,16.263000015425778
66,16.1899934615
67,16.323711539691402
68,16.1200316548164
69,16.294932767417965
70,16.265053717738276
71,16.287307931249998
72,16.296227853449217
73,16.205563244671872
74,16.259234475421874
75,16.351377145371096
76,16.25789359645703
77,16.294977479035158
78,16.310385023050777
79,16.286106631906247
80,16.26541998593359
81,16.316202379687496
82,16.317446831117188
83,16.254265491542974
84,16.257021660671874
85,16.250748086097655
86,16.279493022964843
87,16.270701641777343
88,16.22857709526172
89,16.243767577542968
90,16.219612898792967
91,16.302008589253905
92,16.278573078242182
93,16.370502753531248
94,16.28046772096875
95,16.283184132878905
96,16.24836273930078
97,16.334414468812497
98,16.31958445330469
99,16.25372745861328
100,16.250787196824216
101,16.303930460042967
102,16.298175413800777
103,16.25960559307031
104,16.210406915667967
105,16.18047464470703
106,16.25852824165625
107,16.254938872324217
108,16.238555229433594
109,16.238191400273436
110,16.27878018926953
111,16.197698439753907
112,16.15170780994531
113,16.305242213773436
114,16.32172365916406
115,16.30175425266797
116,16.285003478785153
117,16.262788898957034
118,16.318969781105466
119,16.25439877691797
120,16.219403008503907
121,16.2264802790625
122,16.312310787808592
123,16.280198157976564
124,16.23820271475781
125,16.206931459492186
126,16.32318610183203
127,16.263306326792968
128,16.28023716259765
129,16.21440877744531
130,16.24532752684375
131,16.2396973465625
132,16.225678528242188
133,16.256319570148438
134,16.229419048003905
135,16.238137021550777
136,16.35462818005078
137,16.260555411375
138,16.218752040722656
139,16.280335516785154
140,16.2937423330625
141,16.228878226792965
142,16.338521335894534
143,16.297807111167966
144,16.221838529312496
145,16.284947071929686
146,16.255764397609376
147,16.249945112968746
148,16.345192352214845
149,16.259808228613277
150,16.208478816152343
151,16.167825811515623
152,16.266059422617186
153,16.312627093046878
154,16.304631235554684
155,16.249398684316404
156,16.262182119660153
157,16.307273230125002
158,16.274778659253904
159,16.33128915614062
160,16.27548630010156
161,16.231804108792968
162,16.259691146894532
163,16.224361480847655
164,16.24814549551953
165,16.270371368617184
166,16.173999783804685
167,16.235768207144524
168,16.194080222601563
169,16.239603012660154
170,16.305781851503905
171,16.26878802392578
172,16.281483148101557
173,16.258971041507813
174,16.254106858976563
175,16.290132533417967
176,16.254867506273435
177,16.28193652322265
178,16.274082912132812
179,16.219593205113277
180,16.29846877608203
181,16.26623762165625
182,16.19105160346875
183,16.302867612804686
184,16.2206861740625
185,16.28412003942187
186,16.236226918964842
187,16.251468411746092
188,16.247935060621096
189,16.29045480083594
190,16.154277900339842
191,16.264273860933592
192,16.276837344265623
193,16.30989391033203
194,16.311252983167968
195,16.26321737373828
196,16.358874617179687
197,16.21014634558594
198,16.26463686397265
199,16.291410869023437
