round,avg. scores
0,18.32384096005859
1,18.590935276658207
2,18.773684286663354
3,18.950993762014157
4,18.833397270527236
5,18.887702637308927
6,18.98953005001035
7,18.970385017781574
8,18.981987644454264
9,19.03617438138291
10,19.0058041976308
11,19.090292961800973
12,19.09501852548335
13,19.1024860649789
14,19.124480416702212
15,19.143001274937284
16,19.097838462779254
17,19.06600930311155
18,19.131606934843926
19,19.100931108407075
20,19.015060304144683
21,19.122654234564585
22,19.064065196167622
23,19.071587738759813
24,19.06116536097084
25,19.184554904948772
26,19.124679781182447
27,19.142132625367942
28,19.06586706472391
29,19.13070535375812
30,19.084044645943166
31,19.13241289877696
32,19.252596067645953
33,19.118608422377253
34,19.168344796579625
35,19.154002488109622
36,19.104547349516785
37,19.09496595366564
38,19.14013420664492
39,19.123111981963657
40,19.087813266092407
41,19.04963898415959
42,19.115254172283365
43,19.225427741285543
44,19.10571915550651
45,19.106517736249245
46,19.176201484632124
47,19.19379716386866
48,19.16877995937873
49,19.169269606273893
50,19.09789898648723
51,19.174659147085507
52,19.088898369347515
53,19.204579971353045
54,19.15679412910088
55,19.08996537552677
56,19.128430271494263
57,19.117412673500056
58,19.125723172795347
59,19.102482212133026
60,19.094767964394197
61,19.07217942653354
62,19.129677503783647
63,19.14331170763588
64,19.148427831447535
65,19.14697807390241
66,19.14727185945522
67,19.121571748102834
68,19.127904637292918
69,19.051562434905083
70,19.08813865567776
71,19.18910296123901
72,19.130854893244383
73,19.13211705142246
74,19.15718408773807
75,19.172798126874802
76,19.0664073249576
77,19.171536093339565
78,19.124425889171636
79,19.17982102486379
80,19.172502514256383
81,19.163094359186676
82,19.158784144404486
83,19.116708254680443
84,19.134122596685806
85,19.100243944389366
86,19.218631754975668
87,19.121514809949765
88,19.139035943509146
89,19.098860551392164
90,19.185375051227318
91,19.080108688552322
92,19.080826659455337
93,19.140612117726977
94,19.187905065097475
95,19.093501176298467
96,19.08178459399866
97,19.1684901391052
98,19.213720834738655
99,19.155949716562944
100,19.0732010792295
101,19.169501833658728
102,19.10685555384143
103,19.122313101625956
104,19.13144796099179
105,19.17428300940543
106,19.068621260240047
107,19.098236159022434
108,19.18123206521775
109,19.167107354279487
110,19.118130319683726
111,19.095405928114065
112,19.130419222158014
113,19.131023842855505
114,19.05133743092635
115,19.19577846822387
116,19.18286657937982
117,19.13698639456198
118,19.102123722907496
119,19.17661475467284
120,19.188290700148443
121,19.19718581609411
122,19.153223981995172
123,19.153585127522135
124,19.110395391259935
125,19.14496572449199
126,19.162505649888512
127,19.14499392853309
128,19.134807666553435
129,19.140940110474368
130,19.15897582727031
131,19.21836954497912
132,19.193866004144535
133,19.12497865179691
134,19.15680092965887
135,19.053373029685627
136,19.154381635615543
137,19.13509025665889
138,19.107496981323617
139,19.11877118705903
140,19.143909007294347
141,19.188633676793216
142,19.068660105514773
143,19.204315249130815
144,19.20493994115974
145,19.14596977022225
146,19.187233002210853
147,19.114555137056257
148,19.106853607159927
149,19.10532836008408
150,19.146567415350503
151,19.16286897199241
152,19.255067372402223
153,19.125733616298824
154,19.13294840765076
155,19.201385617464098
156,19.101395023420856
157,19.146273314232484
158,19.05660118233981
159,19.131374939343374
160,19.215317783165215
161,19.149710674668903
162,19.15580909760143
163,19.13594388646546
164,19.14913979178069
165,19.122597998160057
166,19.185586683311
167,19.1733994252268
168,19.187987149810922
169,19.121345897754047
170,19.1767747735312
171,19.0974446673507
172,19.09575406560127
173,19.1671942884497
174,19.133383370645834
175,19.14780650013723
176,19.13021221951495
177,19.170577660112407
178,19.107457778981804
179,19.17637767500934
180,19.09352911704314
181,19.16353664952979
182,19.22597198149858
183,19.157025793734938
184,19.175152668143287
185,19.14719371258264
186,19.169919537100565
187,19.139464283658413
188,19.129804548178452
189,19.104863415502503
190,19.14374284640425
191,19.1679321436369
192,19.12047119708705
193,19.160087453182065
194,19.07918341893255
195,19.082259889817017
196,19.19171619211136
197,19.1687853844524
198,19.188917070826896
199,19.17833147816595
