round,avg. scores
0,17.851009769850894
1,18.335307122319428
2,18.746968506198275
3,18.817648321037804
4,18.826785417413976
5,18.882181867592216
6,19.027340343048525
7,18.986616387175268
8,18.88534084615167
9,18.97480313258884
10,18.972936565287608
11,18.961509787130673
12,18.955216461464172
13,18.969222422345382
14,19.01988710559802
15,18.996790847039325
16,19.096184250749562
17,19.108098025757926
18,18.985820396607902
19,19.15563389717324
20,19.06228939183159
21,19.094764154097376
22,19.02274918392046
23,19.146177012026673
24,19.09575350890327
25,19.174290724978626
26,19.146301578771634
27,19.103896281895835
28,19.212520285971927
29,19.04918303410222
30,19.0469421539887
31,19.032196358502002
32,19.01885155919431
33,19.032574228803348
34,19.029751135616028
35,19.08619129652202
36,19.048488765930166
37,19.085458418263745
38,19.098240356956303
39,19.129113642291774
40,19.000864954026515
41,19.018970231734137
42,19.020942752380044
43,19.01709098940157
44,19.03529565763044
45,19.048487327646164
46,19.087782795926223
47,19.072980049864448
48,19.085263178467002
49,19.07707915098343
50,19.145167008999856
51,19.08837168380865
52,19.144767808165657
53,19.123445819864052
54,19.085725653252062
55,19.125294707355206
56,19.095004588286532
57,19.042537988277786
58,18.988185333820322
59,19.036207082109797
60,19.019935949820386
61,19.02681526314175
62,19.102133587383996
63,19.06476958772751
64,19.070072932981144
65,19.034516860531717
66,19.096903166024312
67,19.07854152986263
68,19.063375323972842
69,19.06473087872751
70,19.101323265014447
71,19.068964849407923
72,19.108834299332567
73,19.12401163176917
74,19.027899138551945
75,19.10500979664499
76,19.083212759958894
77,19.02660347667259
78,19.103365314924247
79,19.0295834692721
80,19.042049185943682
81,19.117366094368155
82,19.12652882652087
83,19.06913971460206
84,19.1124257001654
85,19.075930682262005
86,19.108423494074582
87,19.06956869152163
88,19.09883118882757
89,19.040489220947144
90,19.050364222929836
91,19.038550293796025
92,19.037344308107667
93,19.058229964473902
94,19.072919247430033
95,19.039307842660833
96,19.068721732847862
97,19.02895341120771
98,19.07099743563952
99,19.016524379876046
100,19.117625724834465
101,19.04986862124751
102,19.1097352084088
103,19.097645380503625
104,19.023839864426673
105,19.046512885443427
106,19.054343885603547
107,19.064243641383857
108,19.12620205933515
109,19.03728281076903
110,19.113781406046087
111,19.079720515123686
112,19.003394320144036
113,19.02918701382468
114,19.090142616756555
115,19.13479285412847
116,19.031368664019716
117,19.08372870118829
118,19.091664869909685
119,19.069228995530775
120,19.140306189638892
121,19.07588656024884
122,19.11580862376933
123,19.158564196021864
124,19.156632648507337
125,19.098298976547216
126,19.153791383769324
127,19.096061332534113
128,19.03595175465294
129,19.09541277087517
130,19.019532223707706
131,19.10332606912501
132,19.138128620766672
133,19.04449239773431
134,19.171626339489833
135,19.015194337541008
136,19.051499482352764
137,19.02479904734171
138,19.08119752111001
139,19.093952302398527
140,19.038577071615638
141,19.07315308787501
142,19.021566041197843
143,19.0575039045806
144,19.101733164203644
145,19.067021273396637
146,19.159637280669113
147,19.02897114060599
148,18.966448140123507
149,19.18631313248054
150,19.125271024922817
151,19.132616115948956
152,19.05145761324136
153,19.075241175466225
154,19.138398342496398
155,19.051101400166377
156,19.01863436646583
157,19.030741027074743
158,19.097995382720583
159,19.050324883013353
160,19.1274287875247
161,19.064349477356494
162,18.999219458499482
163,19.07390485752905
164,19.025900264289874
165,19.06813236123974
166,19.09510875652265
167,19.11114703114173
168,19.064913860114444
169,19.183487788186085
170,19.094286443227666
171,19.086514550144425
172,19.17711655183003
173,19.072361739828683
174,19.13936495637706
175,19.063093094576793
176,19.113561994119014
177,19.13949222608816
178,19.042245582643545
179,19.13878919934345
180,19.066176923891497
181,19.09052996542583
182,19.032461763239446
183,19.021120385801062
184,19.038103444118704
185,19.1267235148987
186,19.056579637576416
187,19.11456872793427
188,19.033406399897963
189,19.055944757760518
190,18.967838583089993
191,18.996898823150598
192,19.108835336130362
193,19.15872175416579
194,19.093009773830985
195,19.125268021219384
196,19.10495450905374
197,19.039673685462844
198,19.047232587066127
199,19.077368174686477
