round,avg. scores
0,15.333010639257605
1,15.765322919219207
2,16.02565682401281
3,15.946136156774404
4,15.992397076787205
5,16.16004269486081
6,16.263884947456006
7,16.276166034022403
8,16.24848296028161
9,16.255120608972806
10,16.375018803507206
11,16.312009257779202
12,16.371001245696004
13,16.299465945088006
14,16.275618267136004
15,16.324021323366406
16,16.333667223961605
17,16.35173798543361
18,16.341209842483202
19,16.368188660121604
20,16.332452687872
21,16.331411836928005
22,16.363640623104004
23,16.34647409131521
24,16.359172961894405
25,16.323011508633606
26,16.317188910284806
27,16.295998096998407
28,16.332807925760005
29,16.325515250073607
30,16.372283507507202
31,16.346791951564803
32,16.334911369216005
33,16.350306643968004
34,16.313989718835206
35,16.343240781004805
36,16.448866316288008
37,16.384995663052802
38,16.280122825932807
39,16.403319223091206
40,16.303760579788804
41,16.380744384512006
42,16.36504830689281
43,16.32379541995521
44,16.388834267955207
45,16.378826275225606
46,16.313434773913606
47,16.347951423488006
48,16.367136964608
49,16.358196364083206
50,16.246614224076804
51,16.363850693017604
52,16.2495628918784
53,16.40634594508801
54,16.38570166763521
55,16.3052231294976
56,16.394663942553606
57,16.287513684377608
58,16.379761745920007
59,16.323842792652805
60,16.440896029491206
61,16.332690248499205
62,16.375353516851206
63,16.347743471206407
64,16.335217129881606
65,16.237468589260807
66,16.239368518860807
67,16.298287147417607
68,16.253388814745605
69,16.320683620761603
70,16.342078050304004
71,16.341473069465607
72,16.396549333811205
73,16.342257946624006
74,16.280126143692804
75,16.401047625728005
76,16.353078398156804
77,16.345223415398404
78,16.324579562291206
79,16.324579459891208
80,16.349135899852804
81,16.28309301739521
82,16.404375540531206
83,16.300060931686406
84,16.27252068843521
85,16.394388717568006
86,16.351534907392004
87,16.315192511692807
88,16.395886938521603
89,16.279226710425608
90,16.336060175155204
91,16.422577371545607
92,16.416491033395207
93,16.381550231552005
94,16.31966159421441
95,16.356554679910406
96,16.354301777510408
97,16.38828153241601
98,16.334484136755204
99,16.349044708966407
100,16.32395702599681
101,16.346074789478404
102,16.386100532019206
103,16.364865508147204
104,16.37661284433921
105,16.356174620262404
106,16.3592593793024
107,16.407021262438402
108,16.360937879961604
109,16.243106095923203
110,16.36379738603521
111,16.298375802060804
112,16.444201825075204
113,16.361088364544006
114,16.318349606092806
115,16.40350610472961
116,16.368047815884808
117,16.326669113753603
118,16.354537359769605
119,16.308081242931205
120,16.352518764953608
121,16.315376568729604
122,16.300468192051206
123,16.31204088545281
124,16.349093980569602
125,16.289007971532804
126,16.30183760773121
127,16.303672999936005
128,16.329520775987206
129,16.389907102924806
130,16.33384477491201
131,16.347732967424008
132,16.352205787955203
133,16.447111977369605
134,16.344739917824008
135,16.286483208601606
136,16.289203399065606
137,16.316986974208003
138,16.337165302169605
139,16.347021175193607
140,16.255920368025606
141,16.288242289049602
142,16.258089062400007
143,16.360249367756804
144,16.334015968051208
145,16.27247041740801
146,16.340447934054403
147,16.351499432755208
148,16.301958766592
149,16.35500976701441
150,16.268558920089607
151,16.311081376153606
152,16.359828979712006
153,16.3026001092608
154,16.357405171712003
155,16.395013450956803
156,16.302675465011205
157,16.328082072371206
158,16.316071491993604
159,16.309140965785605
160,16.307542987571207
161,16.339485859840003
162,16.321939647692805
163,16.360642953216008
164,16.350941071769604
165,16.315171026534404
166,16.327476630323208
167,16.296482056601608
168,16.372796666675207
169,16.428453693030406
170,16.35556343562241
171,16.328282800947207
172,16.341655306240007
173,16.325084388556807
174,16.333821702144004
175,16.301006382694407
176,16.29027217653761
177,16.327711137792
178,16.303687647232003
179,16.343974398361606
180,16.318269937254403
181,16.316410371276806
182,16.24177935400961
183,16.304389269913607
184,16.326152047820806
185,16.271090572492803
186,16.297442745548807
187,16.288364053299208
188,16.37123211100161
189,16.32267426365441
190,16.326461641523203
191,16.311851130880008
192,16.376274096947206
193,16.254483369984005
194,16.263422776934405
195,16.360717859225606
196,16.361983567462406
197,16.358510593638407
198,16.339275504025604
199,16.314900477542402
