round,avg. scores
0,22.001149596639504
1,22.42634238223434
2,22.605829132286647
3,22.660305192401804
4,22.804107365445397
5,22.794703765249164
6,22.88256559109892
7,22.925136112840967
8,22.89088746369807
9,22.834424728443118
10,22.9179009769852
11,22.811872392699932
12,22.840113037127207
13,22.979414076646492
14,22.92125294838703
15,22.880482193332007
16,23.01822100658093
17,22.84246877233184
18,22.888940298672523
19,22.864034367507674
20,22.736504184207128
21,22.882348161841044
22,22.92969292292264
23,22.928383266506682
24,22.908185109655513
25,22.960112064930115
26,22.9780194581761
27,22.95248672314547
28,22.941945753362894
29,22.89019935168634
30,22.933037806818653
31,22.904542279919472
32,22.917617191140398
33,22.89647368027688
34,22.968294679828947
35,22.844831626205682
36,22.857502119901064
37,22.99001262358315
38,22.9770337184815
39,22.93399745860426
40,23.043474745180372
41,22.928611267975523
42,22.8953241200466
43,22.92541414554494
44,22.80622479860133
45,22.845492512356515
46,22.89472460813489
47,22.86684887624638
48,22.903855327849577
49,22.919472114628125
50,22.757415944831088
51,22.847563406181926
52,22.957226228671765
53,22.878146656208138
54,22.986038049988487
55,22.860320253841493
56,22.98167516318092
57,22.906809002718493
58,23.002874261019855
59,22.99562807845914
60,22.927295732191837
61,22.808406857721497
62,22.943724889041512
63,22.931167825175226
64,22.85318649085681
65,23.00890513119065
66,22.935051682168993
67,22.86139223956633
68,22.85752351874863
69,22.906578180479546
70,22.993821297065764
71,22.911224884375823
72,22.89884242427047
73,22.87493189980098
74,22.9540486007952
75,22.810762544357477
76,22.835672737605172
77,22.76736673467319
78,23.01843164644841
79,22.93318313070079
80,22.910192156511464
81,22.83154754586283
82,22.861093238550048
83,22.93711684643369
84,22.847820963413835
85,22.891288153002
86,22.967291441711083
87,22.971368313812704
88,22.883377591165253
89,22.877799924514388
90,22.941488085445005
91,22.79567482463679
92,22.887282801694894
93,22.93576439590405
94,22.97729289240555
95,22.87684758774004
96,22.93325379982914
97,22.99563495177846
98,22.886003473693965
99,22.815341893991835
100,22.887195476357533
101,22.839795638290646
102,22.96123135169426
103,22.839364059092684
104,22.882985473606972
105,22.89360973967046
106,23.043085172365537
107,22.975649887755125
108,22.873250304591664
109,22.88688282944569
110,22.82126198070899
111,22.79716588394764
112,22.887303945259937
113,22.897711161059128
114,22.899678607022743
115,22.833074071759075
116,22.866110608736
117,22.985551316812995
118,22.862115094846835
119,22.9649505837796
120,22.95771147179567
121,22.829674973294154
122,22.962526223342916
123,22.89084675159973
124,22.874863906506384
125,22.880731845849205
126,22.839715981489654
127,22.89447077158355
128,22.945033995559278
129,22.85428228423861
130,22.905353885935554
131,22.87083067006649
132,23.020607912177866
133,22.932118171150528
134,22.899412039907546
135,22.832742447169096
136,22.849577166719456
137,22.953219281410423
138,22.87081706285783
139,22.884365646990094
140,22.897829638823737
141,22.965165946621575
142,22.889363675231614
143,22.744225283057418
144,22.930022309555603
145,22.77085714835229
146,22.87956956153979
147,22.84896992893149
148,22.848203762029097
149,22.916082952652435
150,22.90070160465759
151,22.954454010649147
152,22.89416233723144
153,22.91271268396759
154,22.891483525555888
155,22.7654945980614
156,22.882585030433983
157,22.84256393798335
158,22.878294629207076
159,22.872259409574305
160,22.99552478070114
161,22.98799597470088
162,22.87004699577366
163,23.03701946208151
164,22.95695271200924
165,22.818749394125916
166,22.887169425225533
167,22.99571702032107
168,22.908028336720484
169,22.89441686640601
170,22.95026364509713
171,22.93006423477336
172,22.89020423217534
173,22.923822664245556
174,22.921726044513374
175,22.899803366296716
176,23.045266987969484
177,22.875089161529566
178,22.87145794675692
179,22.77744913546173
180,22.805170818878324
181,22.90429277349961
182,22.83257115625913
183,22.831176102030163
184,22.88876478499057
185,22.971449362973438
186,22.887100234692518
187,22.89607823083812
188,22.940392652596906
189,22.83015631781091
190,22.92091369255937
191,22.88984950590766
192,22.833579791345404
193,22.943876358582752
194,22.87080714162342
195,22.851494097817564
196,22.941175431783254
197,22.861882056243918
198,22.92822669441055
199,22.961555001099704
