round,avg. scores
0,18.30624720822984
1,18.953189573376243
2,19.253262077065152
3,19.22487758600812
4,19.260371738155932
5,19.18451405515906
6,19.22782683755312
7,19.23189770392859
8,19.28400896416531
9,19.229403478229838
10,19.071006330259998
11,19.359145261533435
12,19.118548630368746
13,19.3598469153339
14,19.286319272476714
15,19.284644567783435
16,19.40600430978656
17,19.425357059631246
18,19.070713513879525
19,19.238101116925463
20,19.210169464165308
21,19.133070781117965
22,19.474004309786558
23,19.27264428142859
24,19.4079654153339
25,19.411529492523275
26,19.37953025052015
27,19.292381683412184
28,19.367557059631245
29,19.3719539540839
30,19.402071848536558
31,19.216286886975933
32,19.364287173330776
33,19.33407184853656
34,19.44614620983203
35,19.347303711820622
36,19.338126050128118
37,19.27194400882765
38,19.42316011468562
39,19.256535516349683
40,19.367711650565617
41,19.37738737237187
42,19.27424716686999
43,19.131724325780304
44,19.28073406660484
45,19.46135781762812
46,19.36867903042312
47,19.289469477919216
48,19.419971266513905
49,19.33306796192546
50,19.210917486071402
51,19.457510892568745
52,19.267235886975932
53,19.303926858617963
54,19.395009103974058
55,19.3719539540839
56,19.39960896416531
57,19.559764338144525
58,19.334412492833902
59,19.30175828927015
60,19.35807232017859
61,19.45768688697593
62,19.32612714497281
63,19.339874954083903
64,19.464573637131245
65,19.51767184853656
66,19.35594142541531
67,19.24209770392859
68,19.45647055994187
69,19.337412069712652
70,19.27880506778343
71,19.365387086017023
72,19.27528423000374
73,19.406047673330775
74,19.29602551859843
75,19.382495242678587
76,19.376682714009995
77,19.405873039165307
78,19.3570684335675
79,19.404917014160308
80,19.302816242678592
81,19.224294721412964
82,19.27591983362187
83,19.244261903280307
84,19.18666262226703
85,19.334115212080775
86,19.161287115445152
87,19.314045820489213
88,19.219796811167335
89,19.358197666929374
90,19.383874482441872
91,19.372598212391402
92,19.2556158827639
93,19.5132749540839
94,19.2602850110675
95,19.399886886975935
96,19.172341425415308
97,19.42643000098609
98,19.298488402969685
99,19.312038047267027
100,19.250152029394524
101,19.365719075624995
102,19.26688453942547
103,19.126650689374994
104,19.15460226426515
105,19.37954664273296
106,19.365719075624998
107,19.34648378142859
108,19.286540903280308
109,19.33697140328031
110,19.230504795182497
111,19.339998075624997
112,19.238487173330775
113,19.28042731116734
114,19.06762969156437
115,19.40825960622281
116,19.362579573435617
117,19.288986728074526
118,19.337732075935623
119,19.310114740438745
120,19.451223431688746
121,19.221731031583904
122,19.41841624267859
123,19.33670109385859
124,19.430058848225933
125,19.358473364530305
126,19.387186328020153
127,19.30388918403343
128,19.17879949252328
129,19.39939183142359
130,19.36757204757765
131,19.384897059631243
132,19.40506603723609
133,19.167264935267806
134,19.149315820489214
135,19.300604309786557
136,19.362801204239215
137,19.19443498244187
