round,avg. scores
0,18.073107922000002
1,19.391889236000004
2,19.9148370575
3,19.952023990500006
4,20.32967474400001
5,20.418956454000003
6,20.49321792500001
7,20.54852700350001
8,20.341373400000005
9,20.426727666000012
10,20.654637338000008
11,20.52427518550001
12,20.54055000400001
13,20.576379014500006
14,20.541978584500008
15,20.580687326500005
16,20.566390782000006
17,20.620659379000006
18,20.592172912500008
19,20.50663283150001
20,20.75609562150001
21,20.773844349500006
22,20.758340200000006
23,20.72262314450001
24,20.806304326000006
25,20.74623536850001
26,20.803787691500006
27,20.717060831000005
28,20.697805712500006
29,20.825889318500003
30,20.74406572300001
31,20.813930829000007
32,20.77720026850001
33,20.661439061500005
34,20.854679027500005
35,20.762901679000006
36,20.816575910000005
37,20.830588223000007
38,20.72747944450001
39,20.733878234500008
40,20.779423583500012
41,20.853518113000003
42,20.88869238500001
43,20.82026802900001
44,20.712030091500004
45,20.762236881000003
46,20.781498310000007
47,20.762048236000005
48,20.777384424000005
49,20.78586980650001
50,20.79925176800001
51,20.844044364000005
52,20.872075598000002
53,20.871726069500006
54,20.79247221350001
55,20.87642561300001
56,20.869873889500006
57,20.847238448000006
58,20.83925589000001
59,20.755806726500005
60,20.835706142000003
61,20.836800205000007
62,20.807813466500008
63,20.840379520500004
64,20.894028323000008
65,20.87900745950001
66,20.891394938500007
67,20.882102146500007
68,20.815171620500003
69,20.93406217950001
70,20.849698398500003
71,20.762614891000005
72,20.822877597000005
73,20.87203437850001
74,20.835458179000007
75,20.832984832000005
76,20.80626095400001
77,20.833559366500005
78,20.856754559500008
79,20.768894873000004
80,20.820744694500007
81,20.775850120000005
82,20.81078974250001
83,20.83329837400001
84,20.7499069065
85,20.863994846500006
86,20.80298813150001
87,20.814353749000006
88,20.785063142000006
89,20.758530620500007
90,20.813751682500005
91,20.813240629000013
92,20.858847436500007
93,20.784431510500006
94,20.913040590500007
95,20.877600282000007
96,20.86802910900001
97,20.777906776000005
98,20.854418436500005
99,20.828126270000006
100,20.804094522500005
101,20.811657823500006
102,20.792042111500006
103,20.749159985000006
104,20.769359262500007
105,20.804368977000006
106,20.763307121000004
107,20.799986992000008
108,20.759986439500004
109,20.824183933000008
110,20.715614394000006
111,20.81463930100001
112,20.781559705000006
113,20.86596346800001
114,20.77058322700001
115,20.809307041500006
116,20.838173921000003
117,20.742317812000007
118,20.76607313300001
119,20.87506516700001
120,20.77802008400001
121,20.816509910000008
122,20.845078954000005
123,20.762389920500006
124,20.75137905550001
125,20.879934002500004
126,20.774533409000007
127,20.765064674500003
128,20.77376309650001
129,20.768884139000008
130,20.811541213000005
131,20.95631581150001
132,20.85501435050001
133,20.791335521000008
134,20.787623504500004
135,20.773022570000002
136,20.825424004500007
137,20.85121793800001
138,20.79571682450001
139,20.800975884500005
140,20.780095561500012
141,20.887665797000004
142,20.810890263500006
143,20.766882255000006
144,20.794058525500006
145,20.812108274000003
146,20.78415294350001
147,20.81261245500001
148,20.785539938000007
149,20.805090178500006
150,20.844262480500007
151,20.80368609050001
152,20.816282984000004
153,20.779656904500005
154,20.772904604000004
155,20.81643164700001
156,20.77661234650001
157,20.859580490500004
158,20.919175589000005
159,20.90019312450001
160,20.846663509000006
161,20.82542894200001
162,20.813396838500005
163,20.91241737750001
164,20.866535988000003
165,20.800881429500006
166,20.76400650000001
167,20.82151422700001
168,20.81289211550001
169,20.84105993050001
170,20.786397944000008
171,20.763743861000005
172,20.816608229000003
173,20.797582218000006
174,20.79387591750001
175,20.80595107850001
176,20.81029785900001
177,20.79077499200001
178,20.779708396500006
179,20.835136397000007
180,20.773221857000003
181,20.89060264750001
182,20.74661464800001
183,20.92821452500001
184,20.781662802500005
185,20.90440963150001
186,20.796632448000004
187,20.735348634500006
188,20.873230270500006
189,20.776206294500007
190,20.805659216500004
191,20.865611310000002
192,20.79490021600001
193,20.80197990650001
194,20.72046085850001
195,20.806103447500007
196,20.782087966000002
197,20.90570581700001
198,20.855255140000008
199,20.86285357700001
