round,avg. scores
0,31.363738061749196
1,31.736150265920475
2,32.01103228435581
3,32.34915308102004
4,32.417936850847966
5,32.78644374923614
6,32.61815663181568
7,32.75255300052654
8,32.68359958187553
9,32.89612896006118
10,32.8070890689642
11,32.88187949333055
12,32.95215310169069
13,32.969146513714655
14,32.99239322829816
15,33.04265914487935
16,33.01103505353966
17,32.9706593132981
18,32.97915058579197
19,32.97999804322451
20,32.83358453952518
21,33.02017587221678
22,32.939552009117335
23,32.9022233106736
24,32.823668736534756
25,33.068879495366986
26,32.9492227822184
27,33.02787463345352
28,33.06645347496819
29,32.90314830275365
30,32.994745442920475
31,32.961962658967906
32,32.94982704166651
33,32.969621791698565
34,32.91141301765265
35,32.820210543442265
36,32.96761288483122
37,32.90460211760991
38,32.99750334100337
39,33.06063764157742
40,33.05234108092206
41,32.96741298986639
42,32.92853922598517
43,33.030439444316514
44,32.93037105691753
45,33.013233979790066
46,32.88315325960117
47,32.94347527793181
48,32.95036118289803
49,32.831786165342784
50,32.91194840160101
51,32.9815110968638
52,33.01973826296701
53,32.89354370234146
54,32.96734420630357
55,32.86532394891045
56,32.960300245999655
57,32.79137440406978
58,33.019221107264556
59,32.860510447299305
60,33.030378448414865
61,32.96610198562837
62,32.861946453690614
63,32.950163711719554
64,32.86137322142526
65,32.963347450060866
66,33.10830957490671
67,33.054094426353615
68,33.00010028861796
69,32.95733287007909
70,32.886158652318635
71,32.8730715934581
72,32.869484965438524
73,32.90814814181218
74,32.89689707686765
75,32.91370368058038
76,32.960932839457435
77,32.837210454076015
78,33.01278009069767
79,32.88730912272259
80,32.96429796480502
81,32.922294760475566
82,32.96602466027198
83,32.95376336397736
84,32.98558430462508
85,32.84654638923958
86,33.13781071624051
87,33.02683258373607
88,32.88776421209399
89,32.85511906890289
90,32.91081001465593
91,32.92942169849313
92,32.92490584671957
93,32.99476268466352
94,32.82877429250411
95,32.98252017838809
96,32.793232065427176
97,32.98591044835841
98,33.05091001382235
99,32.83589578411494
100,32.96828339098148
101,32.87406235722966
102,32.92375926843313
103,32.92131653388748
104,32.96568832323676
105,32.87507005046732
106,32.80394174548956
107,32.95198374228611
108,32.95610248552437
109,32.752328181784236
110,33.05395993953036
111,32.831586536858055
112,32.844501977152454
113,32.83886181005535
114,32.89992227037988
115,32.88487856689861
116,32.98737813680516
117,32.93468854603492
118,32.92290793148409
119,32.80173386662764
120,33.03641570733778
121,33.00651132694607
122,32.92925651982181
123,32.898435685335926
124,32.91887474631863
125,33.02395787116005
126,32.94274156064158
127,33.04325917586793
128,32.87636837188105
129,32.873679933680954
130,32.96496345088154
131,32.8579197971345
132,33.038353614763686
133,32.86969539841819
134,32.95110923817275
135,33.014787565468204
136,33.009376782420915
137,32.92635991064862
138,32.965188996254554
139,33.03248860807194
140,32.96051371406828
141,32.95705651694857
142,32.86707691000895
143,32.88681934944134
144,32.92081107262333
145,33.01254638661287
146,32.92051703557916
147,32.93336201109174
148,33.00338837561811
149,32.87356924138684
150,32.91089480447968
151,32.93685450781292
152,33.00123282546988
153,32.82959860164527
154,33.061149995501744
155,33.01263121743831
156,32.94198016570394
157,32.880770320304734
158,33.00237489829274
159,32.907064220895975
160,32.957291558314445
161,33.01300259591826
162,32.9055485354293
163,32.85803608005779
164,32.983462834684836
165,32.86026941000125
166,32.868520398806055
167,32.91418494646085
168,32.93204604907616
169,32.89604324399092
170,32.87096324605563
171,32.90582061108982
172,32.985333954270274
173,32.91819898280383
174,32.931179576222476
175,33.0419723390939
176,32.91196352596862
177,32.850145460820414
178,32.851245394955875
179,32.83731532831081
180,33.00393645036337
181,32.778925444567115
182,32.981947235104904
183,32.92218333873463
184,32.82253188571794
185,32.896382397853515
186,33.025916525527855
187,32.98413531709956
188,32.931251806977485
189,32.89944872048925
190,32.95764616377489
191,32.97987023969872
192,32.873260986722705
193,32.85352738837359
194,32.862887693595134
195,32.936844405438656
196,32.984197895527096
197,32.807849086254045
198,32.92824461815955
199,32.89284546697204
